תתעודדו! לפחות תקבלו לגליזציה!	0.0
אם הייתה כבר לגליזציה הסגר הזה היה עובד לכם הרבה יותר טוב.	0.0
"המרכז לבקרת תחלואה בארה""ב (CDC) מזהיר חולים מוחלשי חיסון מפני הסכנות שבצריכת קנאביס עם עובש. נתונים חדשים שהוא מפרסם מראים מדוע חשוב שחולים אלו יצרכו רק קנאביס רפואי מפוקח, שריכוזי העובשים בו נבדקו במעבדה ועומדים ברף מחמיר. פרטים:  https://knb.is/2ZnWTIm "	0.0
לבנון עשתה לגליזציה של גידול קנאביס לפנינו. אני חוזר, לבנון השיגו אותנו. https://twitter.com/AlMonitor/status/1253267000819777537 …	0.0
אוגרים קנאביס לקראת הסגר: 30% עלייה במכירות בטלגרם https://www.xn--4dbcyzi5a.com/%D7%9C%D7%A7%D7%A8%D7%90%D7%AA-%D7%A1%D7%92%D7%A8-%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%A2%D7%9C%D7%99%D7%99%D7%94-%D7%91%D7%9E%D7%9B%D7%99%D7%A8%D7%95%D7%AA-%D7%A7%D7%A0%D7%90%D7%91%D7%99%D7%A1/קנאביס.com/%D7%9C%D7%A7%D …	0.0
"קנאביס במרשם רופא, שיווק ישיר ""מהמפעל למטופל"", סבסוד קנאביס למטופלים, ייצוא לחו""ל, גידולי חוץ, סיבידי וקנבינואידים נוספים חוקיים, העברת תחום הטיפול בקנאביס מהיק""ר להסתדרות הרופאים ועוד - נחשפה התכנית לתיקון הרפורמה. כל הפרטים:  https://knb.is/2PoqoUd "	0.0
אני היחיד שנשאר לו את הדברים השחורים האלה בסוף העישון? הקססה הזו שמצד אחד לא לגמרי שרופה אבל מצד שני לא ממש חדשה? בואו תשמעו רגע מה עושים עם זה https://weed420.co.il/avb/  #AVB #וייפ #קנאביס #וויד #ירוק #וויד420	0.0
לגליזציה בישראל בשנתיים הקרובות	0.0
קנאביס חזק יותר לא בהכרח גם טוב יותר, אבל כן מדובר במדד מעניין שהופך בכל העולם לתחרות: מי ייצר זן חזק יותר. לחנויות בישראל הגיע היום הזן החזק ביותר בישראל, וברשימה כאן 4 זנים חזקים נוספים. תמונות ופרטים:  https://knb.is/2XaH710 	0.0
"N12 - חוקרים מרמב""ם: ""קנאביס עשוי לסייע לחולים קשים בקורונה"" https://www.mako.co.il/news-israel/2020_q2/Article-a983e301472e171027.htm …"	0.0
רק גראס מחכה להיות חוקי, הוא פותר כל בעיה רפואית, חברות התרופות יכולות לסגור את המפעלים שלהם, זאת מתנה שקיבלנו מאלוהים, היא שלנו, גם על הצמח הנדיב הזה, מנסים להשתלט, תנו לו לצמוח בשקט	0.0
ליצמן היקר. נראה לי שזה בדיוק הזמן להנפיק רשיונות קנאביס רפואי לכולם.	0.0
זה אבסורד שביבי מואשם בסיקור אוהד.. הוא האדם הכי מושמץ בתקשורת בישראל אי פעם.  זה כמו שיאשימו אותי שאני לא אוהב קנאביס  טמטום נוסח ישראל	0.0
ברגעים קשים אלו אני שמח שקיים קבינט פיוס שיוריד את הלהבות וימנע מלחמת אזרחים. אני גם שמח על כך שביבי הבטיח לגליזציה של קנאביס - מה שיאפשר לכולם להיות טיפה יותר רגועים.	0.0
... סיום הסכם למכ' קנאביס בין תקונ ופנאק,יאפשר לתקונ לייעד שטחי גידול נוספים לזני תיקון עולם $TKUN...http://maya.tase.co.il/m/1313050 	0.0
הכי אהבתי את הפוטושופ של בנין העיריה מואר כדגל לבנון כשהעץ מוחלף בו בעלה קנאביס כאילו זה אמור להעליב אותנו   קנאביס 	0.0
אגב אורלי לוי קיבלה עכשיו את הרשות למלחמה בסמים, כחלק מהסמכויות שלה במשרד לחיזוק קהילתי, אולי היא תעשה לגליזציה (חחחחחחחחחחחחחחחחחחחחחח)	0.0
המחאה גוברת, לכן אין ספק שבקרוב שוב נשמע על לגליזציה.  עמי, האזרח הקטן אני @tamirbar2018	0.0
אין אפילו סיבה אחת הגיונית לא לאשר עכשיו קנאביס רפואי לכולם  @netanyahu	0.0
היום בשוק הכרמל. נותנים כבוד. מזהים אותי ומדברים.... הצטרפו חברים שהכרתי במחאת העצמאים ונפגעי קנאביס. קצת שינוי ממה שהרגשתי אמש בכנסת עם המחנה שלנו... אני בהלם.  הרבה יותר אנשים עוצרים מרצונם ומזדהים. #הדגליםהשחוריםיחידיםחוזהחדש https://www.facebook.com/groups/302584310652087/permalink/549549269288922/ …	0.0
אי הפללת צרכני קנביס.  כבר יש תוצאות בשטח  https://twitter.com/GLZRadio/status/1277822258153689090 …	0.0
לגליזציה תחילה.   ואז שיעשו ריבונות ויקימו את המסעדה לכל הכל יכול מלבד להכין לעצמו לאכול מצידי.	0.0
החיפאים לא יודעים מה טוב, בתור חולת סרטן רק לי יש זכויות מינימליות במדינה, זה הפתרון. תעשו כולם סרטן וילד לבד, ביחד זה כמעט שכר מינימום מבטל. כולם צריכים. וכמובן קנאביס עד הבית. בואו נשווה זכויות סרטן לכל!	0.0
פייסבוק הזכיר לי שאתמול לפני 4 שנים הייתי באולימפיקו בגמר גביע מילאן-יובנטוס יושבת בקורבה בין אוהדי מילאן בתוך עננת גראס. איזה ערב נפלא. pic.twitter.com/v7RYxYimrq	0.0
לפחות תהיה לגליזציה של קנאביס. ביבי הבטיח	0.0
משהו שאי אפשר לחכות עם זה עד הבוקר. מה עם שר לענייני לגליזציה? @Cannabisrael	0.0
איזה עולם נפלא שיותר קל להשיג קנאביס מביצים	0.0
שמן זרעי ענבים – נוגדי חמצון, נוגדי דלקתיות, מעכבים הצטברות עודפת של טסיות דם, אנטי-מיקרוביאלים ומעכבי תהליכי הזדקנות – זרעי ענבים https://www.thcendcbd.com/%d7%a9%d7%9e%d7%9f-%d7%96%d7%a8%d7%a2%d7%99-%d7%a2%d7%a0%d7%91%d7%99%d7%9d/ … דרך @שמן קנאביס	0.0
אם כבר מדברים על לעשות לגליזציה באילת, למה לא גם בקריית שממה? ככה גם נוריד את כמות האבטלה הסמויה של בלשים באיזור שיתעסקו בגניבות חקלאיות של טובאנים ולא בלהציק לסטודנטים של תל-חי שירדו לעשות שכטה בנחל.	0.0
זכורה לי איזו הבטחת בחירות לגבי לגליזציה של קנאביס או שאני מחוקה מהסמים והזיתי?	0.0
גלעד ארדן עוזב את הכנסת ולא יהיה שר בממשלה הבאה. ברוך שפטרנו. הצד הבא: לגליזציה של סמים קלים	0.0
שנים שאנחנו מנסים להגיע אליו והסאחי הזה מארגן איתו שיחה ב5 דקות. עולם אכזר  @Isaac_Herzog תארגן משהו בחייךhttps://twitter.com/Leah_Lev_/status/1289976528214736897 …	0.0
הלוואי שיגלו שמה שמונע/מרפא קורונה זה גראס	0.0
פתאום נתקפתי כעס וחוסר סבלנות נוראים ללא טריגר. מזל שיש קנביס שיווסת אותי כמו כן אני מעשן	0.0
36 שרים ואפילו לא אחד לענייני לגליזציה. שתפו שכולם יראו את הצביעות!	0.0
"אמא שלי: ""מה הבעיה בנענע? זה עלים ירוקים זה טוב."" אני בתגובה: ""גם גראס זה עלים ירוקים וטוב"" *מצפה מאמא שלי לצעוק עליי או משהו* אמא שלי: *פאקינג צוחקת*"	0.0
סובלים מכאבים?  מה הבעיה?!  מריחואנה, לחיים ללא כאבים.  (פרסומת בעולם מתוקן)	0.0
נתניהו הודיע ליו״ר הכנסת: בכוונתי למנות את פייגלין לשר כלכלי, את ברקת לשר האוצר, את גדי יברקן לשר הקליטה, להחיל ריבונות ביו״ש ובקעת הירדן, לעשות לגליזציה ולמוטט את שלטון החמאס.	0.0
הנחתי את משרד הבריאות לחלק מריחואנה חינם לכולם.	0.0
הלוואי שבאמת היה אפשא לייצר גראס מדשא	0.0
טוגדר - חברת הקנאביס הרפואי מזנקת היום בכ- 8.5%- לאחר דיווח על שת״פ לשיווק קנאביס בברזיל. ״השוק הברזילאי עצום וגדול פי 20 מהשוק בישראל; ויש בה 2 מיליון משתמשים בקנאביס רפואי״, אומר נסים ברכה המנכ״לשלא לדבר, על רבים משאר 198 מיליון הברזילאים מעשנים קנאביס לא רפואי pic.twitter.com/cuiY67UBXb	0.0
"יצא אח!  לכבוד יום הקנאביס הבינלאומי שחל היום (20.4) מציע ח""כ עידן רול לחברי הכנסת והממשלה לתמוך בהצעת חוק ללגליזציה של קנאביס, זאת בין השאר כפתרון למשבר הכלכלי שנגרם עקב מגפת הקורונה. לסרטון המלא:  https://knb.is/2yxHQ3q "	0.0
המשטרה פשטה על החוף כדי ללכוד גולשים שהפרו את הסגר ושהיו עלולים לגרום להדבקה המונית של הדגים בים. לא חבל על כל כוח האדם הזה? בזמן הזה הם יכלו לפשוט על בתים של משתמשי קנאביס תמימים pic.twitter.com/ncOWEeHWFn	0.0
שאלה רצינית האם לפחות דבר אחד טוב יצא מהממשלת שמאל הזאת? שאמיר אוחנה יהיה שר המשטרה  האם תיפסק סוף סוף הרדיפה המוגזמת אחרי צרכני קנביס וניצול משאבי המשטרה למשימה המיותרת ולא מועילה הזאת?	0.0
לא נשכח ולא נסלח 4:20 #לגליזציה pic.twitter.com/iC0Afkj1Ky	0.0
בדיונים מאתמול על אילת שאלו אותי על האפשרות להקים קזינו בעיר, אבל עצם הדיון הזה שגוי. אם אנחנו מעוניינים בבתי קזינו בישראל, צריכה להיות האפשרות להקים אותם בכל מקום שבו היזמים ירצו, לאו דווקא בעיר כזו או אחרת. כך גם לגבי לגליזציה. הגבלת הקזינו לאילת איננה שונה מסובסידיות. >>	0.0
מהיתרונות של לגליזציה: ירידה במחירי הוויד, הריסת השוק השחור של המריחואנה בארץ וחיזוק הכלכלה. מהחסרונות של לגליזציה: אין	0.0
גם הליכוד וגם כחול לבן פיזרו הבטחות בחירות בנוגע לקנביס ומכל השרים שהם יכלו להמציא אין שר לגילזציה או אפילו ועדת קנביס ולא בדקתי אבל מוכנה להתערב שזה לא בקווי היסוד:	0.0
ליצמן, עכשיו זה הזמן להקציב לכל ישראלי מריחואנה. כנס מסיבת עיתונאים pic.twitter.com/ijGYjNlmoi	0.0
"ח""כ מירב כהן, תומכת לגליזציה, תהיה השרה לשוויון חברתי. #ממשלהירוקה"	0.0
רק לגליזציה תפסיק את הטירוף הזה ראש הממשלה השר אמיר אוחנה תראו את השירשור הזה @netanyahu @AmirOhanahttps://twitter.com/akibigman/status/1278964561194909696 …	0.0
"'אפריה' (@aphriainc), ענקית קנאביס קנדית נוספת, תחל לשווק בקרוב את מוצריה בישראל, זאת לאחר שחתמה על הסכם שיתוף פעולה בלעדי עם חברת הקנאביס הישראלית 'קנדוק' בראשות רה""מ לשעבר אהוד ברק. עוד פרטים:  https://knb.is/2XqZ1O5 "	0.0
לפי התכניות שהוצגו עד היום קנאביס למטופלים היה צריך להיות מאושר, שיקום עובדות זנות כבר היו הופך אותן קצינות בצהל, 900 זקנים מתים בשנה היו ניצלים מזיהומים במסדרונות, חאן אל אחמר היה מפונה ונאום בר אילן היה קורה, כסף לא היה עובר לחמאס וגולדין ושאול היו חוזרים, הספורט היה נקי	0.0
היתרונות בעישון קנאביס זה שאתה מסטול ובמאנצ ובא לך הכל אבל אתה מסטול מדי בשביל לקום ולאכול את כל המקרר	0.0
ממשלה נהדרת. נקווה שתקום.  והכי חשוב - לגליזציה עכשיו.	0.0
